iter	MultiClass
2929	0.4253579331
2930	0.4253441826
2931	0.4253340834
2932	0.4253156238
2933	0.4252972995
2934	0.4252818518
2935	0.42526138
2936	0.4252484939
2937	0.4252227847
2938	0.4251965145
2939	0.4251861153
2940	0.4251649768
2941	0.4251353462
2942	0.4251235658
2943	0.4251062755
2944	0.4250901382
2945	0.4250767076
2946	0.4250599866
2947	0.4250429077
2948	0.4250295063
2949	0.4250147573
2950	0.4250027645
2951	0.4249900299
2952	0.4249748878
2953	0.4249519954
2954	0.4249271801
2955	0.4249051733
2956	0.4248907854
2957	0.4248666173
2958	0.424848325
2959	0.4248345158
2960	0.4248162111
2961	0.4248010003
2962	0.4247878458
2963	0.4247761929
2964	0.4247584162
2965	0.4247318181
2966	0.4247149905
2967	0.4247009897
2968	0.42468656
2969	0.4246730335
2970	0.4246513875
2971	0.4246410751
2972	0.4246184677
2973	0.4246053775
2974	0.4245827026
2975	0.424568096
2976	0.4245530535
2977	0.4245400222
2978	0.424519246
2979	0.4245068546
2980	0.4244957643
2981	0.4244862994
2982	0.4244669631
2983	0.4244501599
2984	0.4244335404
2985	0.4244191038
2986	0.424405196
2987	0.4243971789
2988	0.4243866971
2989	0.4243640573
2990	0.4243436001
2991	0.4243295212
2992	0.4243139871
2993	0.4242995603
2994	0.4242898826
2995	0.4242725026
2996	0.4242597989
2997	0.4242479986
2998	0.4242394253
2999	0.4242248642
3000	0.4242150844
3001	0.424205452
3002	0.4241891985
3003	0.4241746374
3004	0.4241565163
3005	0.424141374
3006	0.4241309653
3007	0.4241180068
3008	0.424101618
3009	0.424086964
3010	0.4240732309
3011	0.4240598648
3012	0.4240401532
3013	0.424021916
3014	0.424013636
3015	0.4239984974
3016	0.4239837532
3017	0.4239637303
3018	0.4239518885
3019	0.4239290024
3020	0.4239104555
3021	0.4238920028
3022	0.4238799811
3023	0.4238645524
3024	0.4238546262
3025	0.4238376884
3026	0.4238265933
3027	0.4238102388
3028	0.4237918494
3029	0.4237730244
3030	0.4237626892
3031	0.4237473823
3032	0.4237358935
3033	0.4237190111
3034	0.4236983403
3035	0.4236881721
3036	0.4236657988
3037	0.423648276
3038	0.4236329437
3039	0.4236198196
3040	0.4236074598
3041	0.4236004757
3042	0.4235843913
3043	0.4235776596
3044	0.4235613994
3045	0.4235442339
3046	0.4235286704
3047	0.4235069667
3048	0.4234857573
3049	0.4234775997
3050	0.4234599552
3051	0.4234426438
3052	0.4234280313
3053	0.4234102114
3054	0.4233986508
3055	0.4233828894
3056	0.4233708505
3057	0.4233548085
3058	0.423340881
3059	0.4233197563
3060	0.4233070773
3061	0.423292273
3062	0.4232838828
3063	0.4232672104
3064	0.4232539515
3065	0.423240148
3066	0.4232221194
3067	0.4231955969
3068	0.4231833317
3069	0.4231733322
3070	0.4231570222
3071	0.4231448244
3072	0.42312298
3073	0.4231125906
3074	0.4231000115
3075	0.4230856067
3076	0.4230704235
3077	0.4230536631
3078	0.423035088
3079	0.42302531
3080	0.4230121014
3081	0.42300357
3082	0.4229875888
3083	0.4229733951
3084	0.4229618643
3085	0.4229448457
3086	0.4229323357
3087	0.4229142233
3088	0.4228971664
3089	0.4228843943
3090	0.4228688559
3091	0.4228491735
3092	0.4228274933
3093	0.4228109943
3094	0.4227962372
3095	0.4227833636
3096	0.4227749764
3097	0.4227631334
3098	0.4227446772
3099	0.4227334725
3100	0.4227163081
3101	0.4227032285
3102	0.4226903059
3103	0.4226797916
3104	0.4226601339
3105	0.4226462046
3106	0.4226353228
3107	0.4226195269
3108	0.4226139596
3109	0.4225988706
3110	0.4225877717
3111	0.4225764873
3112	0.4225648057
3113	0.4225536152
3114	0.4225385121
3115	0.4225253728
3116	0.422511377
3117	0.4224978656
3118	0.4224787156
3119	0.422469756
3120	0.4224556642
3121	0.4224417689
3122	0.4224253085
3123	0.4224107372
3124	0.4223971703
3125	0.4223818759
3126	0.4223626551
3127	0.4223441465
3128	0.4223277651
3129	0.4223076193
3130	0.4222880599
3131	0.4222760065
3132	0.4222622192
3133	0.4222536104
3134	0.4222312919
3135	0.4222171875
3136	0.4221944964
3137	0.4221826442
3138	0.4221599841
3139	0.4221495274
3140	0.4221322466
3141	0.4221170605
3142	0.4220980052
3143	0.4220829826
3144	0.4220680074
3145	0.4220501586
3146	0.4220367966
3147	0.4220171969
3148	0.4220046678
3149	0.421993827
3150	0.4219756266
3151	0.4219625187
3152	0.4219459527
3153	0.4219299763
3154	0.4219137299
3155	0.4218962451
3156	0.4218767211
3157	0.4218628447
3158	0.4218501471
3159	0.4218381849
3160	0.4218242813
3161	0.4218154198
3162	0.4218053433
3163	0.4217947346
3164	0.42177665
3165	0.421751933
3166	0.4217417185
3167	0.4217313965
3168	0.4217114839
3169	0.4216994308
3170	0.4216806746
3171	0.4216696165
3172	0.4216535532
3173	0.4216381556
3174	0.421624886
3175	0.4216132724
3176	0.4215976101
3177	0.4215822188
3178	0.4215651149
3179	0.4215519471
3180	0.4215377886
3181	0.4215239867
3182	0.4215120727
3183	0.4215001589
3184	0.4214891292
3185	0.4214777658
3186	0.4214621804
3187	0.4214518263
3188	0.4214404798
3189	0.4214216609
3190	0.4214036146
3191	0.4213928431
3192	0.4213773382
3193	0.4213578408
3194	0.4213391463
3195	0.4213210301
3196	0.4213077078
3197	0.4212886784
3198	0.4212700588
3199	0.4212539097
3200	0.4212382114
3201	0.4212240023
3202	0.4212098408
3203	0.4211970327
3204	0.421185923
3205	0.4211698765
3206	0.4211582175
3207	0.4211447561
3208	0.4211337755
3209	0.4211217906
3210	0.4211094734
3211	0.4210913252
3212	0.4210814342
3213	0.4210679927
3214	0.4210541501
3215	0.4210426238
3216	0.4210348106
3217	0.4210167833
3218	0.4210017852
3219	0.420988984
3220	0.4209720442
3221	0.420950438
3222	0.4209354502
3223	0.4209232718
3224	0.4209070594
3225	0.4208872873
3226	0.4208759556
3227	0.4208584741
3228	0.4208413881
3229	0.4208128949
3230	0.4207980264
3231	0.4207838611
3232	0.4207681275
3233	0.4207562284
3234	0.4207187205
3235	0.4207055995
3236	0.420692772
3237	0.4206651703
3238	0.4206527005
3239	0.4206336238
3240	0.4206173564
3241	0.4206033225
3242	0.4205806199
3243	0.4205585303
3244	0.4205479974
3245	0.4205366616
3246	0.4205252627
3247	0.4205076223
3248	0.4204942896
3249	0.4204735624
3250	0.4204542937
3251	0.4204363912
3252	0.4204208597
3253	0.4204117781
3254	0.4203946467
3255	0.4203824054
3256	0.4203729443
3257	0.4203583694
3258	0.4203456443
3259	0.4203304285
3260	0.4203187567
3261	0.4203007582
3262	0.4202887456
3263	0.4202721386
3264	0.4202589813
3265	0.4202505472
3266	0.4202314842
3267	0.4202185445
3268	0.4202021951
3269	0.4201898157
3270	0.4201727127
3271	0.4201588958
3272	0.4201479299
3273	0.4201327123
3274	0.4201228306
3275	0.4201138082
3276	0.420095859
3277	0.4200839305
3278	0.4200632337
3279	0.4200452644
3280	0.4200334338
3281	0.4200250839
3282	0.4200124616
3283	0.4199986867
3284	0.4199818427
3285	0.4199672135
3286	0.4199565364
3287	0.4199372376
3288	0.4199198514
3289	0.4199105703
3290	0.419892348
3291	0.4198804232
3292	0.4198723022
3293	0.4198601346
3294	0.4198409866
3295	0.419823037
3296	0.4198067495
3297	0.4197919702
3298	0.4197771433
3299	0.4197643265
3300	0.4197477308
3301	0.4197363605
3302	0.4197177775
3303	0.4197043241
3304	0.4196932202
3305	0.4196826767
3306	0.4196672707
3307	0.4196545291
3308	0.4196391014
3309	0.4196251964
3310	0.4196073733
3311	0.4195935245
3312	0.4195825269
3313	0.419558091
3314	0.4195458497
3315	0.4195314501
3316	0.4195196952
3317	0.4195047508
3318	0.4194895565
3319	0.4194767562
3320	0.4194665826
3321	0.4194430356
3322	0.4194276689
3323	0.41941691
3324	0.4194026647
3325	0.4193891444
3326	0.4193773071
3327	0.4193656854
3328	0.4193567758
3329	0.4193432843
3330	0.4193249422
3331	0.4193057946
3332	0.4192971843
3333	0.4192777175
3334	0.4192690811
3335	0.4192467578
3336	0.4192313659
3337	0.4192140658
3338	0.4191980999
3339	0.4191827245
3340	0.4191668364
3341	0.4191524402
3342	0.4191386519
3343	0.4191251879
3344	0.419111552
3345	0.4190977452
3346	0.4190818439
3347	0.4190676779
3348	0.4190489191
3349	0.4190387418
3350	0.4190208817
3351	0.419005932
3352	0.418991742
3353	0.4189788248
3354	0.4189637538
3355	0.4189529049
3356	0.4189346562
3357	0.4189192996
3358	0.4189072079
3359	0.4188937903
3360	0.4188807938
3361	0.4188701859
3362	0.4188559692
3363	0.418834876
3364	0.4188174102
3365	0.4188020631
3366	0.41878917
3367	0.4187715751
3368	0.4187585035
3369	0.4187464534
3370	0.4187331132
3371	0.4187202724
3372	0.4187058752
3373	0.4186892491
3374	0.418674601
3375	0.4186602647
3376	0.4186483017
3377	0.4186353616
3378	0.4186246265
3379	0.4186054266
3380	0.4185945791
3381	0.4185873517
3382	0.418576725
3383	0.4185648777
3384	0.4185536914
3385	0.4185379385
3386	0.4185263406
3387	0.4185112379
3388	0.4184973194
3389	0.418486432
3390	0.4184753239
3391	0.4184686858
3392	0.4184483219
3393	0.418434766
3394	0.418418215
3395	0.4184072267
3396	0.4183961838
3397	0.418385712
3398	0.4183704515
3399	0.4183522043
3400	0.4183436409
3401	0.4183315132
3402	0.4183173567
3403	0.4183032389
3404	0.418288463
3405	0.4182703755
3406	0.4182509881
3407	0.4182315011
3408	0.4182118111
3409	0.4182027285
3410	0.4181848166
3411	0.4181645676
3412	0.4181532918
3413	0.4181367431
3414	0.4181260087
3415	0.4181118389
3416	0.4180903197
3417	0.4180798148
3418	0.4180648022
3419	0.4180535358
3420	0.4180432995
3421	0.4180249589
3422	0.4180049418
3423	0.4179932485
3424	0.4179757843
3425	0.4179468361
3426	0.4179353852
3427	0.4179233036
3428	0.4179093575
3429	0.417892402
3430	0.4178848183
3431	0.4178722378
3432	0.4178614885
3433	0.4178453603
3434	0.4178350755
3435	0.4178200899
3436	0.4178027431
3437	0.4177869282
3438	0.4177793986
3439	0.4177632937
3440	0.4177571544
3441	0.4177485408
3442	0.4177369215
3443	0.4177186663
3444	0.4176959865
3445	0.4176868441
3446	0.4176728028
3447	0.4176500421
3448	0.417638418
3449	0.4176203485
3450	0.4176080236
3451	0.4175966555
3452	0.4175800935
3453	0.4175606952
3454	0.4175483901
3455	0.4175347623
3456	0.4175190628
3457	0.4175099427
3458	0.4174961028
3459	0.4174832672
3460	0.4174686111
3461	0.4174539569
3462	0.4174393354
3463	0.4174243539
3464	0.4174088068
3465	0.4173974945
3466	0.4173797312
3467	0.4173613719
3468	0.4173473471
3469	0.4173378257
3470	0.4173233888
3471	0.4173082704
3472	0.417299906
3473	0.4172843931
3474	0.4172777647
3475	0.4172620414
3476	0.4172484227
3477	0.4172336718
3478	0.4172188044
3479	0.4172055933
3480	0.4171845428
3481	0.4171700081
3482	0.4171451426
3483	0.4171253111
3484	0.4171056593
3485	0.4170910523
3486	0.4170754066
3487	0.4170673554
3488	0.4170445599
3489	0.4170296975
3490	0.4170090511
3491	0.4170000541
3492	0.4169846784
3493	0.4169674447
3494	0.4169507485
3495	0.4169444722
3496	0.4169291817
3497	0.4169119711
3498	0.4169044278
3499	0.4168877831
3500	0.4168768561
3501	0.4168613572
3502	0.4168545884
3503	0.416843829
3504	0.4168309008
3505	0.416823695
3506	0.4168096594
3507	0.416789408
3508	0.416781509
3509	0.4167683387
3510	0.4167549257
3511	0.4167425285
3512	0.4167277407
3513	0.416714782
3514	0.4167062708
3515	0.4166948178
3516	0.4166798788
3517	0.4166604461
3518	0.4166468127
3519	0.4166263895
3520	0.4166060443
3521	0.4165928895
3522	0.4165738246
3523	0.416559475
3524	0.4165452164
3525	0.4165269846
3526	0.4165097061
3527	0.4165017301
3528	0.4164759355
3529	0.4164586636
3530	0.4164504177
3531	0.4164377471
3532	0.4164210893
3533	0.4164050069
3534	0.4163908306
3535	0.4163769189
3536	0.4163647901
3537	0.4163552327
3538	0.4163376163
3539	0.4163283853
3540	0.4163134335
3541	0.4162920519
3542	0.4162780344
3543	0.4162626736
3544	0.4162424034
3545	0.4162225108
3546	0.4162138276
3547	0.4161994207
3548	0.4161889043
3549	0.4161639651
3550	0.4161558953
3551	0.4161459125
3552	0.4161317507
3553	0.416118334
3554	0.4161063711
3555	0.4160918033
3556	0.4160848914
3557	0.4160703838
3558	0.4160572653
3559	0.4160418548
3560	0.4160248584
3561	0.4160107486
3562	0.415996375
3563	0.415986682
3564	0.4159716059
3565	0.4159589337
3566	0.4159438741
3567	0.4159324336
3568	0.4159140088
3569	0.4159005128
3570	0.4158886227
3571	0.4158782157
3572	0.4158638057
3573	0.4158472005
3574	0.4158324982
3575	0.4158108694
3576	0.4157926127
3577	0.4157824447
3578	0.4157615494
3579	0.4157422849
3580	0.4157320556
3581	0.4157215124
3582	0.4157021156
3583	0.4156879438
3584	0.4156711679
3585	0.4156536875
3586	0.4156369461
3587	0.4156270237
3588	0.4156162857
3589	0.4156053624
3590	0.4155941751
3591	0.4155784574
3592	0.4155639846
3593	0.4155484453
3594	0.4155249297
3595	0.4155153309
3596	0.4155024669
3597	0.4154860271
3598	0.4154679959
3599	0.415452682
3600	0.4154381986
3601	0.4154214895
3602	0.4154135985
3603	0.4153970193
3604	0.4153864183
3605	0.4153791516
3606	0.4153663183
3607	0.4153538258
3608	0.4153398402
3609	0.415331567
3610	0.4153174338
3611	0.4153037062
3612	0.4152904577
3613	0.4152737652
3614	0.4152563325
3615	0.4152421551
3616	0.4152322113
3617	0.4152127019
3618	0.4151966558
3619	0.4151820362
3620	0.4151637347
3621	0.4151527387
3622	0.4151408083
3623	0.4151259155
3624	0.4151144086
3625	0.4150984192
3626	0.4150893635
3627	0.4150793368
3628	0.4150650613
3629	0.4150529801
3630	0.4150409129
3631	0.4150284054
3632	0.4150096698
3633	0.4149982147
3634	0.4149886526
3635	0.4149762554
3636	0.4149623362
3637	0.4149427583
3638	0.4149297657
3639	0.4149112226
3640	0.4148928373
3641	0.4148824763
3642	0.4148729834
3643	0.4148650129
3644	0.4148466115
3645	0.4148331206
3646	0.4148158968
3647	0.4148035403
3648	0.4147877453
3649	0.4147752139
3650	0.4147644634
3651	0.4147494182
3652	0.4147328997
3653	0.4147197652
3654	0.4147023182
3655	0.4146885163
3656	0.4146736505
3657	0.4146615297
3658	0.4146419111
3659	0.4146315405
3660	0.4146195289
3661	0.4146043919
3662	0.4145937791
3663	0.4145825694
3664	0.4145704567
3665	0.4145525336
3666	0.4145357712
3667	0.414521592
3668	0.4145096048
3669	0.4144990337
3670	0.4144824729
3671	0.4144650462
3672	0.4144534455
3673	0.4144337359
3674	0.4144251713
3675	0.414409837
3676	0.4143901242
3677	0.4143812483
3678	0.4143683349
3679	0.4143556789
3680	0.4143443924
3681	0.414323445
3682	0.4143022068
3683	0.4142888945
3684	0.4142724286
3685	0.4142560195
3686	0.4142387075
3687	0.4142300406
3688	0.414210938
3689	0.4141960282
3690	0.4141807154
3691	0.4141668418
3692	0.4141529417
3693	0.4141370226
3694	0.4141275595
3695	0.414111119
3696	0.4140981433
3697	0.4140899682
3698	0.4140755484
3699	0.4140624381
3700	0.4140501783
3701	0.414043711
3702	0.4140332937
3703	0.4140199218
3704	0.4140037295
3705	0.4139895066
3706	0.4139770422
3707	0.4139626343
3708	0.4139497942
3709	0.4139301115
3710	0.4139229841
3711	0.4138998708
3712	0.4138887753
3713	0.4138747173
3714	0.4138620023
3715	0.4138466129
3716	0.4138351402
3717	0.4138247583
3718	0.41381008
3719	0.4137993329
3720	0.4137869402
3721	0.4137742125
3722	0.4137645143
3723	0.4137543164
3724	0.4137373115
3725	0.413724487
3726	0.4137123738
3727	0.4136992889
3728	0.413688677
3729	0.4136697196
3730	0.413654738
3731	0.413640012
3732	0.4136282606
3733	0.4136055472
3734	0.4135887883
3735	0.4135800644
3736	0.4135620249
3737	0.4135488207
3738	0.4135403277
3739	0.4135312113
3740	0.4135165299
3741	0.4135025919
3742	0.4134847397
3743	0.4134684128
3744	0.4134578138
3745	0.4134452096
3746	0.4134265816
3747	0.413411642
3748	0.4134013578
3749	0.4133895861
3750	0.4133732568
3751	0.4133501165
3752	0.4133282651
3753	0.4133107449
3754	0.4132981464
3755	0.4132860798
3756	0.4132718446
3757	0.4132617154
3758	0.4132522953
3759	0.4132380855
3760	0.4132190031
3761	0.4132102362
3762	0.4131964238
3763	0.4131754448
3764	0.4131682371
3765	0.4131574775
3766	0.4131469742
3767	0.4131329975
3768	0.4131220078
3769	0.4131140667
3770	0.4130956129
3771	0.4130780514
3772	0.4130647256
3773	0.4130513323
3774	0.41303622
3775	0.4130208065
3776	0.4130066676
3777	0.4129927933
3778	0.4129738587
3779	0.4129593594
3780	0.4129418567
3781	0.4129294286
3782	0.4129171088
3783	0.4129000509
3784	0.4128841654
3785	0.4128723013
3786	0.4128450762
3787	0.4128249003
3788	0.4128104664
3789	0.4127966732
3790	0.4127853493
3791	0.4127732351
3792	0.4127625241
3793	0.4127508887
3794	0.412741241
3795	0.4127293908
3796	0.4127096119
3797	0.4126952199
3798	0.4126846174
3799	0.412666973
3800	0.4126513601
3801	0.4126355856
3802	0.4126210625
3803	0.4126100742
3804	0.4125949841
3805	0.4125775383
3806	0.4125656773
3807	0.4125526315
3808	0.4125402994
3809	0.4125252228
3810	0.4125110285
3811	0.4124980672
3812	0.4124794759
3813	0.412469526
3814	0.4124598278
3815	0.4124412022
3816	0.4124268001
3817	0.4124142969
3818	0.4124018128
3819	0.4123907821
3820	0.4123818123
3821	0.4123703534
3822	0.4123571449
3823	0.4123483693
3824	0.4123365496
3825	0.4123285356
3826	0.4123181906
3827	0.4123049194
3828	0.4122871077
3829	0.4122745239
3830	0.4122651215
3831	0.4122484046
3832	0.4122278304
3833	0.4122159498
3834	0.4122020399
3835	0.412185533
3836	0.4121698036
3837	0.4121543307
3838	0.4121426304
3839	0.4121277217
3840	0.412115057
3841	0.412098988
3842	0.4120873227
3843	0.4120733418
3844	0.4120561231
3845	0.4120463739
3846	0.4120283141
3847	0.4120097065
3848	0.4119977691
3849	0.4119810934
3850	0.411966311
3851	0.4119520436
3852	0.4119361522
3853	0.4119226209
3854	0.4119082816
3855	0.4118990075
3856	0.4118900985
3857	0.4118769036
3858	0.4118646276
3859	0.4118531614
3860	0.4118303293
3861	0.4118129577
3862	0.411800138
3863	0.4117869172
3864	0.4117770608
3865	0.4117661643
3866	0.4117578568
3867	0.4117410374
3868	0.4117312594
3869	0.4117199313
3870	0.4117074951
3871	0.4116954817
3872	0.4116853952
3873	0.4116702038
3874	0.4116596322
3875	0.4116446399
3876	0.4116295052
3877	0.4116144028
3878	0.411601493
3879	0.4115884525
3880	0.4115773407
3881	0.4115687193
3882	0.4115543533
3883	0.4115411729
3884	0.411530314
3885	0.4115201813
3886	0.4115066214
3887	0.4114945688
3888	0.4114831715
3889	0.4114681122
3890	0.411457681
3891	0.4114469875
3892	0.4114382962
3893	0.411429016
3894	0.4114180269
3895	0.411403965
3896	0.4113816929
3897	0.4113667807
3898	0.4113530184
3899	0.4113420898
3900	0.4113256527
3901	0.4113142986
3902	0.4113027915
3903	0.4112922538
3904	0.4112699466
3905	0.4112533177
3906	0.4112388618
3907	0.4112190677
3908	0.4112094744
3909	0.411198912
3910	0.4111752206
3911	0.411162583
3912	0.4111526597
3913	0.4111399741
3914	0.4111198618
3915	0.4111110489
3916	0.4110962033
3917	0.4110858838
3918	0.4110656877
3919	0.4110513858
3920	0.4110256158
3921	0.4110100341
3922	0.4109950807
3923	0.4109856212
3924	0.4109714788
3925	0.4109576112
3926	0.4109411766
3927	0.410927562
3928	0.4109165883
3929	0.410906654
3930	0.4108884399
3931	0.4108723432
3932	0.4108585382
3933	0.4108486802
3934	0.410833654
3935	0.41081701
3936	0.4108097892
3937	0.4107928543
3938	0.410777451
3939	0.4107698548
3940	0.4107527762
3941	0.4107388701
3942	0.4107234538
3943	0.4107050612
3944	0.4106887586
3945	0.4106760258
3946	0.4106596453
3947	0.4106446518
3948	0.4106327613
3949	0.4106151124
3950	0.4105996255
3951	0.4105886796
3952	0.4105728368
3953	0.4105624732
3954	0.4105463759
3955	0.4105313659
3956	0.4105170858
3957	0.4105066018
3958	0.4104957977
3959	0.4104837146
3960	0.4104738183
3961	0.4104574468
3962	0.4104415581
3963	0.4104354001
3964	0.4104249764
3965	0.4104177106
3966	0.4104020557
3967	0.410386574
3968	0.4103695913
3969	0.4103577208
3970	0.4103471448
3971	0.4103348411
3972	0.4103203513
3973	0.4103083116
3974	0.4102969959
3975	0.4102883843
3976	0.4102778199
3977	0.4102627313
3978	0.4102488721
3979	0.4102344909
3980	0.4102209714
3981	0.4102054169
3982	0.4101882715
3983	0.4101732538
3984	0.4101546372
3985	0.4101426261
3986	0.4101310863
3987	0.4101238161
3988	0.4101115399
3989	0.4100895015
3990	0.4100733321
3991	0.4100606306
3992	0.410041779
3993	0.4100327123
3994	0.4100177216
3995	0.409998069
3996	0.4099823126
3997	0.409965564
3998	0.4099529305
3999	0.4099409305
4000	0.4099233527
4001	0.4099148633
4002	0.40990144
4003	0.4098861283
4004	0.4098740182
4005	0.4098564967
4006	0.4098468302
4007	0.409836592
4008	0.4098188535
4009	0.4098017006
4010	0.4097920692
4011	0.4097759145
4012	0.4097642581
4013	0.4097488031
4014	0.409734437
4015	0.4097221256
4016	0.409714403
4017	0.4097026472
4018	0.409686345
4019	0.4096741329
4020	0.4096605199
4021	0.4096545714
4022	0.4096332838
4023	0.4096214975
4024	0.409609308
4025	0.4095987956
4026	0.4095849834
4027	0.409572196
4028	0.4095651699
4029	0.4095446897
4030	0.4095332469
4031	0.4095113448
4032	0.4095002964
4033	0.4094902337
4034	0.4094788598
4035	0.4094654654
4036	0.4094534148
4037	0.4094418995
4038	0.409429167
4039	0.4094146974
4040	0.4093970937
4041	0.4093874061
4042	0.4093753437
4043	0.4093605864
4044	0.4093361617
4045	0.4093242699
4046	0.4093104815
4047	0.4092992777
4048	0.4092867211
4049	0.4092770913
4050	0.4092643265
4051	0.4092522331
4052	0.4092390388
4053	0.409218929
4054	0.4092034739
4055	0.4091892879
4056	0.4091801188
4057	0.409164362
4058	0.409155149
4059	0.4091359848
4060	0.4091163747
4061	0.4091079107
4062	0.4090918139
4063	0.409075084
4064	0.4090629725
4065	0.409054175
4066	0.4090441124
4067	0.4090361856
4068	0.4090208793
4069	0.4090093309
4070	0.408990601
4071	0.4089849947
4072	0.4089729465
4073	0.4089589544
4074	0.4089433593
4075	0.4089344934
4076	0.4089210626
4077	0.4089107683
4078	0.4088969321
4079	0.4088891029
4080	0.4088711259
4081	0.408854876
4082	0.4088402404
4083	0.4088260016
4084	0.4088143796
4085	0.4088045315
4086	0.4087965821
4087	0.4087848457
4088	0.4087753352
4089	0.4087583527
4090	0.4087481842
4091	0.4087367565
4092	0.4087208437
4093	0.4087049375
4094	0.4086877823
4095	0.4086736094
4096	0.4086565628
4097	0.4086432273
4098	0.4086240095
4099	0.4086142005
4100	0.4086011969
4101	0.4085883195
4102	0.4085687044
4103	0.4085507602
4104	0.4085386395
4105	0.4085211689
4106	0.4085076043
4107	0.4084985829
4108	0.4084838464
4109	0.4084604235
4110	0.4084412055
4111	0.4084322273
4112	0.4084212572
4113	0.4084051671
4114	0.4083945353
4115	0.4083798508
4116	0.4083658401
4117	0.4083509715
4118	0.4083403697
4119	0.4083268006
4120	0.4083126214
4121	0.4082988522
4122	0.4082903515
4123	0.408278794
4124	0.4082678883
4125	0.4082493637
4126	0.4082427689
4127	0.4082317785
4128	0.4082192314
4129	0.4082065648
4130	0.408199126
4131	0.4081822556
4132	0.4081724978
4133	0.408161256
4134	0.4081470803
4135	0.4081375702
4136	0.4081258329
4137	0.4081073446
4138	0.4080930842
4139	0.4080757429
4140	0.4080576673
4141	0.4080424355
4142	0.4080277849
4143	0.4080067693
4144	0.407994923
4145	0.4079801472
4146	0.4079671931
4147	0.4079509215
4148	0.407933162
4149	0.4079264426
4150	0.4079134365
4151	0.4079019099
4152	0.407889804
4153	0.4078679644
4154	0.4078548185
4155	0.4078466549
4156	0.4078322265
4157	0.4078112159
4158	0.4077963282
4159	0.4077837481
4160	0.4077622317
4161	0.4077486281
4162	0.4077344902
4163	0.4077091631
4164	0.4076923527
4165	0.4076779464
4166	0.4076637398
4167	0.4076502487
4168	0.4076345551
4169	0.4076186959
4170	0.4076095958
4171	0.4076011811
4172	0.4075920706
4173	0.4075815925
4174	0.4075664174
4175	0.4075600897
4176	0.4075476879
4177	0.4075351717
4178	0.4075293489
4179	0.4075159855
4180	0.4075089505
4181	0.4074947194
4182	0.4074766991
4183	0.4074656105
4184	0.4074520081
4185	0.4074404193
4186	0.4074254121
4187	0.407415298
4188	0.4074023689
4189	0.4073916937
4190	0.4073799322
4191	0.4073670217
4192	0.4073540403
4193	0.4073413099
4194	0.4073273514
4195	0.4073173536
4196	0.4073016385
4197	0.4072818959
4198	0.407269411
4199	0.4072553716
4200	0.4072413592
4201	0.4072285781
4202	0.4072108672
4203	0.4071942321
4204	0.4071775222
4205	0.407163121
4206	0.4071457591
4207	0.4071366208
4208	0.4071234445
4209	0.4071099834
4210	0.4070908733
4211	0.4070712871
4212	0.4070575366
4213	0.4070460628
4214	0.4070306056
4215	0.407010943
4216	0.4069992046
4217	0.4069834368
4218	0.4069651381
4219	0.4069537389
4220	0.4069398204
4221	0.4069256305
4222	0.4069128775
4223	0.4068972124
4224	0.4068845892
4225	0.4068752838
4226	0.4068613921
4227	0.406844764
4228	0.4068301576
4229	0.4068175249
4230	0.4068084299
4231	0.4067925506
4232	0.4067791218
4233	0.4067704368
4234	0.4067537427
4235	0.4067336653
4236	0.4067156857
4237	0.406707106
4238	0.4066992705
4239	0.4066887907
4240	0.4066697688
4241	0.4066517757
4242	0.4066323489
4243	0.4066154914
4244	0.4065964059
4245	0.4065846809
4246	0.4065712942
4247	0.4065576188
4248	0.4065492964
4249	0.4065322196
4250	0.4065168138
4251	0.4065063096
4252	0.4064889879
4253	0.4064765792
4254	0.4064634274
4255	0.4064491032
4256	0.4064358962
4257	0.4064237428
4258	0.4064144961
4259	0.4063991999
4260	0.4063851098
4261	0.4063724325
4262	0.4063618257
4263	0.4063498853
4264	0.4063363015
4265	0.4063259844
4266	0.4063168217
4267	0.4063071484
4268	0.4062972589
4269	0.4062823169
4270	0.4062714634
4271	0.4062446496
4272	0.4062326336
4273	0.4062187964
4274	0.4062074651
4275	0.4061915872
4276	0.4061805863
4277	0.4061685078
4278	0.4061563477
4279	0.4061420246
4280	0.4061288269
4281	0.4061122699
4282	0.4060979499
4283	0.4060891185
4284	0.4060783458
4285	0.4060663122
4286	0.4060594559
4287	0.406045825
4288	0.4060354732
4289	0.4060266746
4290	0.4060156406
4291	0.4060009276
4292	0.4059846054
4293	0.4059736794
4294	0.4059618318
4295	0.4059482724
4296	0.4059342787
4297	0.4059152612
4298	0.4058909374
4299	0.4058770681
4300	0.4058634605
4301	0.4058546375
4302	0.4058393539
4303	0.4058241469
4304	0.4058114699
4305	0.4057932042
4306	0.4057762511
4307	0.4057666481
4308	0.4057526574
4309	0.405739854
4310	0.4057274218
4311	0.4057092355
4312	0.4056971755
4313	0.4056832407
4314	0.4056723553
4315	0.4056624506
4316	0.4056490372
4317	0.4056386791
4318	0.4056246407
4319	0.4056113435
4320	0.405594987
4321	0.4055807356
4322	0.4055718758
4323	0.4055549528
4324	0.4055445075
4325	0.4055305571
4326	0.4055134709
4327	0.4054977573
4328	0.4054865162
4329	0.4054727805
4330	0.4054534136
4331	0.4054363251
4332	0.4054209489
4333	0.4054047274
4334	0.4053898688
4335	0.4053773761
4336	0.4053664707
4337	0.4053564704
4338	0.4053457641
4339	0.4053303172
